0	 1	 60	
0.8189614490	-0.1062419610	0.5639280010	-0.0667424998
0.0424713874	0.9912388460	0.1250669050	-0.0858777205
-0.5722746940	-0.0784741691	0.8162986460	0.1203702370
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 58	 60	
0.9081355790	0.0377237485	-0.4169732470	0.3408681530
-0.0804251314	0.9931029360	-0.0853132859	-0.3798246350
0.4108790190	0.1110111580	0.9049060470	0.6300691850
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 2	 60	
0.8517419970	-0.1526975690	0.5012175400	-0.2357741980
0.1301970720	0.9882691740	0.0798295820	-0.0274329133
-0.5075276280	-0.0027371516	0.8616311360	0.2924714060
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 7	 60	
0.4004276530	-0.2784586690	0.8729939660	-0.8657501730
0.2544610560	0.9490287820	0.1859944680	-0.3269420900
-0.8802881720	0.1476656380	0.4508742550	1.0943839100
0.0000000000	0.0000000000	0.0000000000	1.0000000000
2	 3	 60	
0.8228548830	-0.1386190210	0.5510849380	-0.6551211040
0.1375646020	0.9895370690	0.0435013790	0.0035738712
-0.5513490930	0.0400144584	0.8333144790	0.1667047650
0.0000000000	0.0000000000	0.0000000000	1.0000000000
2	 4	 60	
0.6058274510	-0.2292824500	0.7618416220	-1.2008315300
0.1222337560	0.9730284520	0.1956388030	-0.0644881365
-0.7861501180	-0.0254005943	0.6175134020	0.1185052390
0.0000000000	0.0000000000	0.0000000000	1.0000000000
2	 5	 60	
0.7322906450	-0.1287167280	0.6687169910	-0.9809624840
0.0899051113	0.9916525830	0.0924241568	-0.0640964750
-0.6750314670	-0.0075602699	0.7377502020	0.2013474910
0.0000000000	0.0000000000	0.0000000000	1.0000000000
2	 6	 60	
0.6983408860	0.0423844982	0.7145093150	-1.1487489200
0.1097842290	0.9800905440	-0.1654386570	-0.1492250210
-0.7072958580	0.1939744320	0.6797841490	0.4765649930
0.0000000000	0.0000000000	0.0000000000	1.0000000000
2	 7	 60	
0.8449716030	-0.1001263060	0.5253548450	-0.9110809590
0.1115520450	0.9937085740	0.0099705168	-0.1240987500
-0.5230479250	0.0501796036	0.8508248210	0.3379163600
0.0000000000	0.0000000000	0.0000000000	1.0000000000
2	 8	 60	
0.9967882020	-0.0331244901	0.0729112338	-0.5908102480
0.0298712332	0.9985282380	0.0452666305	-0.1889468210
-0.0743033598	-0.0429432948	0.9963106360	0.9807330950
0.0000000000	0.0000000000	0.0000000000	1.0000000000
3	 4	 60	
0.9485197910	-0.0356255558	0.3147078430	-0.4553125260
0.0008748223	0.9939444960	0.1098798130	0.0221471683
