0	 1	 66	
0.9795521320	-0.0567160572	0.1930308490	-0.4913576950
0.0572608054	0.9983554380	0.0027603882	0.0211895966
-0.1928699570	0.0083491577	0.9811888050	0.1058076850
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 2	 66	
0.8454713970	-0.0297900239	0.5331891510	-0.6890617230
0.0719344244	0.9956961570	-0.0584345835	-0.0333724610
-0.5291536210	0.0877594236	0.8439755500	0.1353717790
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 3	 66	
0.5196990560	-0.1957605570	0.8316193220	-0.7099268420
0.2714796140	0.9607836890	0.0565112542	0.0167625798
-0.8100689540	0.1963988470	0.5524633760	0.1486066820
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 5	 66	
0.3608511740	-0.0262178844	0.9322548220	-1.0480298800
0.2599325530	0.9628227270	-0.0735354652	-0.0162628296
-0.8956681850	0.2688587350	0.3542505930	0.1158197030
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 6	 66	
0.6985908570	-0.1354144640	0.7025907330	-0.8643051790
0.2226980800	0.9743066700	-0.0336463686	0.0411505293
-0.6799826320	0.1799706530	0.7107982730	0.2223243020
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 7	 66	
0.6801274190	0.0030374602	0.7330876260	-0.7730161670
0.0202358182	0.9995325890	-0.0229153715	-0.1037076760
-0.7328145780	0.0304200004	0.6797480550	0.4877037280
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 8	 66	
0.7556791280	-0.1244437110	0.6430107450	-0.7235415070
0.1528113450	0.9881865950	0.0116596231	-0.2902103130
-0.6368655650	0.0894484032	0.7657683950	1.0318315200
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 19	 66	
0.9982691150	0.0575571389	0.0120809589	-1.0847900800
-0.0566959359	0.9964373430	-0.0624355103	0.0757959619
-0.0156315279	0.0616425003	0.9979758800	0.1091577850
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 21	 66	
0.7960800560	0.2553900890	-0.5486642380	1.4173062700
-0.2136620640	0.9668209310	0.1400207460	-0.3123642590
0.5662199810	0.0057610103	0.8242340350	0.8433791920
