0	 1	 57	
0.8500452420	-0.1375302130	0.5084373380	0.3360346400
0.0083716705	0.9687144210	0.2480368620	-0.3875892680
-0.5266431440	-0.2065860850	0.8246024430	1.6709499200
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 2	 57	
0.9671492200	-0.0701884255	0.2443275910	0.3945791030
-0.0001368754	0.9609836070	0.2766052940	-0.4975100380
-0.2542093000	-0.2675520370	0.9294049380	1.2784396000
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 3	 57	
0.9163135210	0.1153170290	-0.3834990400	0.8227425100
-0.0080066855	0.9627265000	0.2703582410	-0.5581490970
0.4003815980	-0.2446623560	0.8830826170	-0.2832148180
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 4	 57	
0.8908435030	0.0059936314	-0.4542707660	1.0084759100
-0.0111195583	0.9999010790	-0.0086132502	0.0884969356
0.4541742040	0.0127243482	0.8908220270	-0.6184035150
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 5	 57	
0.9879747300	0.0710645551	-0.1373162850	0.8795523140
-0.0291954772	0.9578832100	0.2856700540	-0.8627847040
0.1518339790	-0.2782257800	0.9484391700	0.1871075660
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 6	 57	
0.9971261850	0.0432402594	-0.0622065146	1.8842306600
-0.0071992042	0.8714813820	0.4903757460	-0.7570098730
0.0754157938	-0.4885186600	0.8692882020	0.5478951800
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 7	 57	
0.7366579270	0.0250644288	-0.6758009120	2.4592191200
-0.0196181290	0.9996843950	0.0156920004	-0.9471988730
0.6759809370	0.0016983130	0.7369171520	-1.4021083800
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 8	 57	
0.9545351200	0.0418789317	-0.2951421010	2.4074051100
-0.0518337449	0.9983176600	-0.0259829173	-1.0565724600
0.2935574350	0.0400999275	0.9551000100	-1.6199702400
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 14	 57	
0.9220712780	-0.3706598850	0.1113364660	1.0839272000
