0	 1	 53	
0.9971903040	0.0312311089	-0.0680890288	-0.2874178600
-0.0247162342	0.9952172480	0.0945078701	-0.6317577400
0.0707149614	-0.0925594273	0.9931929050	0.4220507970
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 3	 53	
0.8166222690	0.3590409350	-0.4519045000	-0.1364670820
-0.1701936190	0.8979439000	0.4058705270	-0.1487249540
0.5515090230	-0.2545316490	0.7943874610	0.7613067570
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 8	 53	
0.7819100670	0.4852944740	-0.3912875160	0.5223432250
-0.5892980790	0.3706771040	-0.7178622840	3.6149731700
-0.2033332760	0.7918887290	0.5758192600	0.0406678156
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 23	 53	
0.9132272850	-0.1286823510	0.3865964020	-0.6560937670
0.0957343332	0.9900226720	0.1033926840	-0.9112331510
-0.3960440160	-0.0574104711	0.9164350360	0.5220295690
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 36	 53	
0.5463921170	0.1026895190	-0.8312102730	2.9880312100
-0.0324835175	0.9943065090	0.1014858960	-0.2544796610
0.8368993230	-0.0284504599	0.5466169550	-1.7463640600
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 41	 53	
0.9868047540	-0.1519035110	0.0560508702	0.6633652420
-0.1614533230	-0.9492676720	0.2698586900	3.7031763600
0.0122147966	-0.2753474370	-0.9612671780	4.6042571000
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 43	 53	
0.9408170270	-0.1925821850	0.2788824560	0.9628683370
0.0407658336	0.8811980150	0.4709864180	-0.0244867206
-0.3364542600	-0.4317431660	0.8368968690	1.1216020700
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 44	 53	
0.9621856140	-0.1135372610	0.2476047950	0.6216212000
0.0730078346	0.9832256770	0.1671440250	-0.1532699600
-0.2624284660	-0.1427464860	0.9543347110	1.2279374000
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 45	 53	
0.8885980270	0.1910241040	-0.4170171910	0.5109615680
-0.1471613960	0.9798216850	0.1352515780	-0.4159094730
0.4344387980	-0.0588154536	0.8987789900	-0.2356668140
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 52	 53	
-0.4171521000	0.2467086760	-0.8747107830	4.0751052900
0.8894100190	0.3087499740	-0.3370805130	0.6819624370
0.1869062450	-0.9185903780	-0.3482208680	5.2164567000
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 2	 53	
0.9704336130	-0.0589636992	0.2340553020	-0.1106348980
0.0548449036	0.9982046430	0.0240733722	-0.0985751934
-0.2350545440	-0.0105248691	0.9719251970	1.2008497200
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 3	 53	
0.2794788440	0.6110805320	0.7405890620	-1.0091715700
0.2426709750	-0.7912385800	0.5612952050	2.0621975500
0.9289792110	0.0228493347	-0.3694259520	1.7533398700
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 8	 53	
0.9769757460	-0.1759895300	0.1206071150	0.5512468920
-0.1948866750	-0.5061100230	0.8401617870	1.4463758900
-0.0868192079	-0.8443224090	-0.5287552310	5.1374670500
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 11	 53	
0.9300423560	0.0687600818	-0.3609615860	0.3064748610
0.3655070750	-0.0721686933	0.9280066040	-0.7659899220
0.0377596840	-0.9950194630	-0.0922522380	4.8012374600
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 12	 53	
0.3420387270	0.8584751180	0.3821386940	-1.6920009300
-0.9201995260	0.3883866870	-0.0488734403	2.7093510700
-0.1903742140	-0.3349272350	0.9228116850	1.1813832600
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 21	 53	
0.9407479580	0.3388322250	-0.0136383262	-0.2939991940
-0.3153112580	0.8888273280	0.3325128430	0.6073521530
0.1247881830	-0.3085104600	0.9430001090	-0.2973232680
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 24	 53	
0.8928321600	-0.1901683080	0.4082728860	-0.1917605100
0.1322934390	0.9772325590	0.1658763730	-0.6389015560
-0.4305219860	-0.0940879364	0.8976626760	0.9549278650
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 26	 53	
-0.2191095590	0.5574499910	-0.8007749430	2.8940145400
-0.9357573890	-0.3524830900	0.0106667840	5.2228779400
-0.2763134280	0.7516682640	0.5988703620	-0.0873328995
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 27	 53	
0.4892521350	0.4621137310	-0.7396507610	1.0041503000
-0.8208053150	-0.0426986992	-0.5696099160	4.3332323200
-0.2948066890	0.8857921430	0.3584149770	-0.3272342350
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 28	 53	
-0.5173175210	0.6357029580	0.5729435680	0.3502426560
-0.8498407810	-0.4604294690	-0.2564670560	4.8193576300
0.1007632370	-0.6195857110	0.7784345290	0.6395373720
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 31	 53	
0.3675455450	0.4677328660	-0.8038260000	1.3865069700
-0.8873003410	-0.0825444223	-0.4537449970	4.2559822500
-0.2785828010	0.8800070370	0.3846806970	0.1604380600
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 35	 53	
0.9650309290	-0.2357119330	0.1146960840	-1.0336312200
-0.1663638140	-0.2125815240	0.9628770310	0.9971097170
-0.2025793380	-0.9482873930	-0.2443616820	6.0588195100
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 41	 53	
0.9985043910	-0.0437584049	0.0327747271	0.8328476320
-0.0528109559	-0.9270560490	0.3711847050	4.4531886100
0.0141415584	-0.3723604230	-0.9279804590	4.6873619600
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 44	 53	
0.9462677930	-0.1033470940	0.3064255880	0.8875056940
0.0795787627	0.9928380960	0.0891051943	0.4918341090
-0.3134397610	-0.0599324064	0.9477149480	0.7940960560
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 45	 53	
0.9286383750	0.1326555640	-0.3464581800	0.7790096560
-0.1300135810	0.9910284170	0.0309700660	0.2707828220
0.3474582540	0.0162842771	0.9375540430	-0.6670158460
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 47	 53	
0.5985966570	0.3933186150	0.6978413210	-1.6263568300
0.2182117230	-0.9182762450	0.3303821740	2.7709204700
0.7707565680	-0.0454885082	-0.6355038230	2.1522769900
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 51	 53	
0.1926032400	0.3103163570	-0.9309176930	1.8520930500
0.9434927720	0.2021550990	0.2625922800	-1.1467318800
0.2696764380	-0.9288902380	-0.2538455130	4.0139206900
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 52	 53	
0.2068812330	0.1725813470	-0.9630243160	3.7818282300
0.9396285070	0.2391874750	0.2447194710	-0.0409378439
0.2725773710	-0.9555129670	-0.1126789540	4.2763016200
0.0000000000	0.0000000000	0.0000000000	1.0000000000
2	 3	 53	
0.7118730410	0.3578776550	-0.6042849970	-0.3290237570
-0.2144569280	0.9301003770	0.2981971060	0.5921359530
0.6687637850	-0.0826853768	0.7388627260	-0.8573732950
0.0000000000	0.0000000000	0.0000000000	1.0000000000
2	 7	 53	
0.9515039910	0.2933328180	-0.0927146861	-0.8707607790
0.2093370900	-0.3965226020	0.8938388050	1.5686882800
0.2254287870	-0.8698998130	-0.4386982770	3.7426278300
0.0000000000	0.0000000000	0.0000000000	1.0000000000
2	 8	 53	
