0	 1	 38	
0.9971537140	0.0126102427	-0.0743333815	0.0030307791
-0.0078815319	0.9979463670	0.0635683053	-0.0048716499
0.0749823398	-0.0628015108	0.9952053150	0.5334470950
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 2	 38	
0.9959900390	-0.0000141214	-0.0894641980	-0.1227128920
-0.0069661209	0.9969516660	-0.0777100285	0.3359745390
0.0891925787	0.0780216327	0.9929538300	0.6676937710
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 10	 38	
-0.8607794350	0.1024772210	-0.4985550960	1.4049454300
0.1074258790	0.9940344560	0.0188462636	0.0597906853
0.4975122560	-0.0373352435	-0.8666531220	5.7814529700
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 15	 38	
-0.2462100280	0.1850008280	-0.9513965080	1.4131763700
-0.5337558020	0.7934699200	0.2924213210	-0.7000295850
0.8090026980	0.5798104680	-0.0966149861	3.3278893800
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 21	 38	
0.2982745110	-0.1979577910	0.9337264210	-4.4220888400
-0.2348511730	0.9329606200	0.2728175370	-0.4058710150
-0.9251363370	-0.3006612630	0.2317877530	2.9144764200
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 28	 38	
0.9934092780	0.0665255985	-0.0933399736	0.8604836690
-0.0526081949	0.9881263080	0.1443564270	0.1025893020
0.1018350810	-0.1384945660	0.9851136340	0.7093553050
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 2	 38	
0.9996185300	-0.0238155819	-0.0139861206	-0.1218861390
0.0252701243	0.9930217200	0.1151923790	-0.1835231820
0.0111451480	-0.1155018670	0.9932447350	-0.0468841687
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 7	 38	
0.3391361070	0.0297468861	-0.9402668900	1.8682998300
-0.0919560528	0.9957616760	-0.0016642175	-0.1485559280
0.9362322280	0.0870276280	0.3404341450	2.4332299500
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 14	 38	
-0.0063253838	0.1340654200	-0.9909522960	1.8889798000
-0.0025928404	0.9909665910	0.1340839050	-0.1665920290
0.9999766330	0.0034175133	-0.0059206338	2.9602072200
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 19	 38	
-0.5064385120	-0.2459944390	0.8264422360	-3.8431381300
-0.6705683850	0.7149014190	-0.1981262270	0.6348963110
-0.5420867770	-0.6545247870	-0.5270097040	3.4808982500
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 20	 38	
-0.4513729350	0.1046765000	-0.8861745330	1.4786564700
0.2807409350	0.9593246210	-0.0296782575	0.1167319080
0.8470224320	-0.2621814290	-0.4624001490	3.7240312500
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 21	 38	
0.3727995290	-0.1121625340	0.9211080700	-4.1793855900
0.5546727170	0.8227304560	-0.1243091860	0.6997933780
-0.7438808300	0.5572559220	0.3689270240	1.8808464800
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 28	 38	
0.9902156270	0.0430354541	0.1327439740	0.4952276720
-0.0629019736	0.9867880570	0.1493073060	-0.0780319324
-0.1245646600	-0.1561962850	0.9798399690	0.0925416785
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 31	 38	
-0.4780556860	-0.0925007350	0.8734451190	-3.5081701800
-0.1053540600	-0.9812203470	-0.1615770790	0.5085926340
0.8719881210	-0.1692638310	0.4593326380	1.7024577800
0.0000000000	0.0000000000	0.0000000000	1.0000000000
2	 3	 38	
0.9998823300	0.0051313502	-0.0144566722	0.2123197380
-0.0046495807	0.9994391140	0.0331638214	-0.0642777065
0.0146187389	-0.0330927015	0.9993453690	0.7383362670
0.0000000000	0.0000000000	0.0000000000	1.0000000000
2	 4	 38	
0.9694325500	-0.0292200970	-0.2436118150	0.7145329890
0.0491099858	0.9958995570	0.0759755316	-0.0973086335
0.2403928860	-0.0856169261	0.9668924460	1.2857355100
0.0000000000	0.0000000000	0.0000000000	1.0000000000
2	 14	 38	
0.9586151110	0.0045675175	-0.2846685910	1.0150061000
-0.0115818912	0.9996692480	-0.0229620317	-0.1087188680
0.2844695560	0.0253087512	0.9583509480	0.3666905620
0.0000000000	0.0000000000	0.0000000000	1.0000000000
3	 4	 38	
0.9799653770	-0.0042364035	-0.1991228570	0.4664036560
0.0137050660	0.9988382990	0.0461976501	-0.0551977153
0.1986958240	-0.0480010895	0.9788850110	0.5197056600
0.0000000000	0.0000000000	0.0000000000	1.0000000000
3	 5	 38	
0.8144541390	0.1327801310	-0.5648308530	0.8023587080
-0.0741717091	0.9893027080	0.1256133350	-0.2118319770
0.5754676470	-0.0604118310	0.8155902140	1.0614313300
0.0000000000	0.0000000000	0.0000000000	1.0000000000
3	 6	 38	
0.6224907720	0.1025765060	-0.7758758270	1.1053704500
-0.1099569140	0.9930030450	0.0430630997	-0.0290844338
0.7748643210	0.0585065296	0.6294142280	0.9656444570
0.0000000000	0.0000000000	0.0000000000	1.0000000000
3	 7	 38	
0.9067865020	0.0143497476	0.4213458500	0.1014967220
-0.0128403882	0.9998969530	-0.0064193780	0.5929307700
-0.4213945480	0.0004107611	0.9068773160	-0.1252448040
0.0000000000	0.0000000000	0.0000000000	1.0000000000
3	 14	 38	
-0.7338847160	-0.6011154800	0.3163438050	-0.2538933370
0.4984632420	-0.7929499410	-0.3503780640	0.2106022700
0.4614624800	-0.0994513473	0.8815678130	-0.0533712186
0.0000000000	0.0000000000	0.0000000000	1.0000000000
3	 15	 38	
0.9958536590	-0.0000253143	-0.0909697212	1.5198815500
0.0008942688	0.9999543660	0.0095113809	-0.2352969730
0.0909653291	-0.0095532949	0.9958082360	-0.3447441730
0.0000000000	0.0000000000	0.0000000000	1.0000000000
3	 16	 38	
0.9919105530	-0.0751393205	-0.1023109790	0.4024080240
0.0741544860	0.9971567220	-0.0134009205	-0.0008087340
0.1030270160	0.0057056964	0.9946621930	-0.0361484226
0.0000000000	0.0000000000	0.0000000000	1.0000000000
3	 19	 38	
0.7429249210	-0.0126181775	0.6692558130	-0.3473884570
0.0728889230	0.9954020370	-0.0621449032	0.0304737533
-0.6653944450	0.0949503328	0.7404287050	0.0765371494
0.0000000000	0.0000000000	0.0000000000	1.0000000000
3	 20	 38	
0.9678958700	-0.0072499916	0.2512469350	0.4282856290
0.0146544788	0.9995112780	-0.0276125205	-0.1695484320
-0.2509239550	0.0304079374	0.9675290830	-0.1554274370
0.0000000000	0.0000000000	0.0000000000	1.0000000000
3	 35	 38	
0.9914211820	0.0485808336	0.1213422570	0.1946121680
-0.0087745617	0.9510040810	-0.3090537910	1.0698669800
-0.1304110730	0.3053377500	0.9432718650	0.7664743680
0.0000000000	0.0000000000	0.0000000000	1.0000000000
4	 5	 38	
0.9411548760	0.0726705650	-0.3300704290	0.3634323780
-0.0608564612	0.9970859710	0.0460006237	-0.0985910216
0.3324514850	-0.0232067930	0.9428347970	0.4001861850
0.0000000000	0.0000000000	0.0000000000	1.0000000000
4	 6	 38	
0.7263542370	0.1293611500	-0.6750371960	0.8545277210
-0.1084239610	0.9913971690	0.0733205152	-0.1310696290
0.6787147910	0.0199335394	0.7341313820	0.3575663480
0.0000000000	0.0000000000	0.0000000000	1.0000000000
4	 17	 38	
0.9914877200	0.0667398264	-0.1117939960	0.3025905270
-0.0803202727	0.9893061330	-0.1217457550	0.2925955640
0.1024731960	0.1296887450	0.9862454430	-0.1226526980
0.0000000000	0.0000000000	0.0000000000	1.0000000000
4	 18	 38	
0.9560857060	0.0917158219	-0.2783672590	1.1866590100
-0.0982237820	0.9951190860	-0.0094917380	-0.1434801310
0.2761380300	0.0364172000	0.9604278090	-0.2648659070
0.0000000000	0.0000000000	0.0000000000	1.0000000000
4	 20	 38	
0.6703585320	-0.6966578870	0.2555136530	-0.5420300460
0.7415891820	0.6170164920	-0.2633175510	0.5142495510
0.0257861111	0.3660033280	0.9302562230	-0.3304186760
0.0000000000	0.0000000000	0.0000000000	1.0000000000
5	 6	 38	
0.9276395130	0.0978537125	-0.3604297210	0.3683049270
-0.1010917250	0.9948277780	0.0099073747	0.0088232627
0.3595349720	0.0272459901	0.9327337560	-0.2134903670
0.0000000000	0.0000000000	0.0000000000	1.0000000000
5	 7	 38	
0.7411239460	0.0568321860	-0.6689584440	0.7870468860
-0.1213549380	0.9913376410	-0.0502260870	-0.0260831562
0.6603092270	0.1184051660	0.7416009310	-0.3679093510
0.0000000000	0.0000000000	0.0000000000	1.0000000000
5	 8	 38	
0.6347720830	0.0662155387	-0.7698570680	1.0269104400
-0.1161389830	0.9931791810	-0.0103368407	-0.2071964120
0.7639215530	0.0959719551	0.6381326230	-0.6171082320
0.0000000000	0.0000000000	0.0000000000	1.0000000000
5	 19	 38	
0.8094822330	0.2009853760	-0.5516732660	0.8391806950
-0.1942385850	0.9783508030	0.0714218407	-0.1715102270
0.5540847280	0.0493415234	0.8309967070	-0.0022243363
0.0000000000	0.0000000000	0.0000000000	1.0000000000
6	 7	 38	
0.9536323610	0.0133384503	-0.3006782430	0.2334331070
-0.0364333497	0.9967869100	-0.0713334903	-0.0451725860
0.2987606590	0.0789806403	0.9510542190	-0.2974374170
0.0000000000	0.0000000000	0.0000000000	1.0000000000
6	 8	 38	
0.9091342260	0.3358489810	-0.2463339620	-0.0001061253
-0.3477837280	0.9375598510	-0.0052918784	-0.1140660320
0.2291755610	0.0904819714	0.9691705600	-0.7669611020
0.0000000000	0.0000000000	0.0000000000	1.0000000000
6	 11	 38	
0.2322642160	-0.3399045330	-0.9113277360	0.9529126340
0.3103541560	0.9138731420	-0.2617559520	0.5573973910
0.9218099760	-0.2220378100	0.3177508130	0.3432133610
0.0000000000	0.0000000000	0.0000000000	1.0000000000
6	 13	 38	
0.8873431290	-0.3344215650	-0.3174655690	1.1877246200
0.3718363410	0.9261072130	0.0637429711	0.1226912690
0.2726901290	-0.1746071230	0.9461249630	-0.5342366970
0.0000000000	0.0000000000	0.0000000000	1.0000000000
6	 19	 38	
0.9838361760	0.0223172361	-0.1776747610	0.3781510640
-0.0296854047	0.9988012890	-0.0389199393	-0.0075314522
0.1765931950	0.0435651914	0.9833193370	-0.0209168328
0.0000000000	0.0000000000	0.0000000000	1.0000000000
6	 21	 38	
0.5659015880	0.2108015270	-0.7970684470	1.7480786400
-0.2314424530	0.9685055620	0.0918224778	-0.0374631298
0.7913215430	0.1325129910	0.5968672580	0.4581397850
0.0000000000	0.0000000000	0.0000000000	1.0000000000
6	 30	 38	
0.9291570680	0.1899655510	-0.3171438660	0.0994972798
-0.2016020200	0.9794595100	-0.0039615325	-0.3887417090
0.3098770210	0.0676177298	0.9483691660	-0.7472812500
0.0000000000	0.0000000000	0.0000000000	1.0000000000
7	 8	 38	
0.9796352740	-0.0308137303	-0.1984067620	0.1285060870
0.0155436897	0.9968270170	-0.0780659484	0.0714350829
0.2001827240	0.0733921836	0.9770058670	-0.3196782220
0.0000000000	0.0000000000	0.0000000000	1.0000000000
7	 13	 38	
0.9905754550	-0.1311224670	0.0395874509	-0.0622922135
0.1274826940	0.9883128320	0.0835817495	-0.3683021290
-0.0500842308	-0.0777473146	0.9957142790	-0.6508773620
0.0000000000	0.0000000000	0.0000000000	1.0000000000
7	 15	 38	
0.9741200030	-0.0393558472	-0.2225788330	0.3171177950
-0.0525496106	-0.9971752520	-0.0536661544	-0.6085110940
-0.2198380270	0.0639737055	-0.9734364930	5.7288872100
0.0000000000	0.0000000000	0.0000000000	1.0000000000
7	 16	 38	
0.2253600470	-0.9687340550	-0.1037650220	-0.3151061640
-0.9017111050	-0.2477221420	0.3543315170	-0.8829330220
-0.3689579010	0.0137139056	-0.9293449290	5.6222285100
0.0000000000	0.0000000000	0.0000000000	1.0000000000
7	 19	 38	
0.9712431350	-0.1584058810	0.1777479950	-0.2742362420
0.1384569730	0.9831215310	0.1195898040	-0.1486994530
-0.1936916090	-0.0915403274	0.9767824370	0.1389048630
0.0000000000	0.0000000000	0.0000000000	1.0000000000
7	 20	 38	
0.8723445580	0.4763680650	-0.1099474400	0.4442159190
-0.4718836410	0.8792306900	0.0654157671	-0.5648772010
0.1278311460	-0.0051826901	0.9917824040	0.2143875790
0.0000000000	0.0000000000	0.0000000000	1.0000000000
7	 30	 38	
0.5547803190	0.8319919800	0.0028534347	-0.5081473840
-0.8182445860	0.5462279970	-0.1791947880	0.8436606440
-0.1506472530	0.0970789344	0.9838094760	-0.1890066390
0.0000000000	0.0000000000	0.0000000000	1.0000000000
8	 11	 38	
0.8182173810	0.0518381189	-0.5725671370	-0.0277352326
0.0515229239	0.9853072920	0.1628340540	0.0407619342
0.5725955870	-0.1627339870	0.8035247000	0.4828215750
0.0000000000	0.0000000000	0.0000000000	1.0000000000
8	 19	 38	
-0.8785997730	-0.1548125420	-0.4517693170	0.7352256330
-0.1961933280	0.9794901710	0.0459040693	-0.1497078590
0.4353970800	0.1289654310	-0.8909530290	5.9987428100
0.0000000000	0.0000000000	0.0000000000	1.0000000000
8	 20	 38	
-0.9819302220	0.1892250860	-0.0026280756	-1.0836159500
0.1879954490	0.9769534040	0.1010928190	-0.6433954590
0.0216968048	0.0987720278	-0.9948735270	6.0592710300
0.0000000000	0.0000000000	0.0000000000	1.0000000000
8	 21	 38	
