0	 1	 60	
0.9969376500	0.0591009984	-0.0512093132	-0.0955122912
-0.0586364921	0.9982238900	0.0105274199	-0.0318814123
0.0517405408	-0.0074924468	0.9986324550	0.1193341160
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 2	 60	
0.9563259510	0.1110640410	-0.2703802020	-0.3592887780
-0.0919688934	0.9923519000	0.0823372886	-0.2191565290
0.2774570190	-0.0538747179	0.9592263120	0.3406048850
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 3	 60	
0.9342055090	0.1010863300	-0.3421134610	-0.2898929150
-0.1294969490	0.9896902520	-0.0611861562	-0.5197343610
0.3324012740	0.1014630940	0.9376644570	0.5953924090
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 4	 60	
0.9792381630	-0.0880731796	0.1825807660	-0.0966226084
0.1004980790	0.9931302250	-0.0599374079	-0.4982539360
-0.1760475990	0.0770420135	0.9813622020	0.5123584210
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 5	 60	
0.9483643740	-0.2112636320	0.2365854860	0.1542153750
0.2420189520	0.9641035900	-0.1092295480	-0.2119471020
-0.2050166860	0.1608475830	0.9654513010	0.3303906520
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 6	 60	
0.9590278130	-0.1485402170	0.2412497840	0.4260109620
0.1692587850	0.9832615350	-0.0674404783	0.0114297642
-0.2271940090	0.1055109400	0.9681168960	0.2900873960
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 7	 60	
0.9805706090	-0.1092221010	0.1629472710	0.8506260260
0.1178197740	0.9920580200	-0.0440384542	0.1359422780
-0.1568431740	0.0623812244	0.9856514600	0.0779365443
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 10	 60	
0.9996734200	-0.0200717522	-0.0158170320	0.7082167550
0.0189971804	0.9976792690	-0.0653848826	-0.1758250710
0.0170927141	0.0650630502	0.9977347540	0.1954116660
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 11	 60	
0.9745562040	-0.2186922800	0.0491313637	0.4800646300
0.2202739970	0.9749941120	-0.0294252862	-0.2219846920
-0.0414677074	0.0394989571	0.9983587840	0.3761057430
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 12	 60	
0.9849649020	-0.1569812650	-0.0721181204	0.1832655920
0.1563500560	0.9875974400	-0.0143511604	-0.3586717320
0.0734765344	0.0028597172	0.9972928460	0.6599826310
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 13	 60	
0.9778801590	-0.1137907720	-0.1755051400	-0.1019980370
0.1100614800	0.9934452530	-0.0308706852	-0.4050569440
0.1778675480	0.0108714750	0.9839943830	0.6981107060
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 14	 60	
0.9717160010	-0.2306171640	-0.0508304813	-0.2810233230
0.2331634760	0.9710662270	0.0516253504	-0.5737166170
0.0374540718	-0.0620169907	0.9973720900	0.9483721880
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 15	 60	
0.8457926190	-0.4561544470	0.2766911040	-0.1863464860
0.4081896330	0.8872331520	0.2149384960	-0.6705454830
-0.3435346710	-0.0688509533	0.9366127670	1.0909241800
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 19	 60	
0.8083626230	-0.3766431010	0.4524266180	0.1187498200
0.4190465980	0.9079367210	0.0071315325	-0.1542468490
-0.4134607820	0.1838229710	0.8917731200	0.2873152790
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 20	 60	
0.8092736700	-0.2893036720	0.5112528840	0.0265753285
0.2550463170	0.9570520610	0.1378503840	-0.2089205670
-0.5291762490	0.0188344790	0.8483028700	-0.3868738010
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 26	 60	
0.7835735880	0.1457617340	-0.6039585660	2.4109873700
-0.1467991520	0.9880014310	0.0479914761	-0.3526398510
0.6037072480	0.0510557523	0.7955695250	0.7075351450
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 27	 60	
0.3977302530	0.2669053450	-0.8778224090	2.0316480200
-0.2512016880	0.9518723020	0.1756041910	-0.5803569900
0.8824445350	0.1506673720	0.4456354850	1.1496895900
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 29	 60	
0.3272105130	0.3020710260	-0.8953694070	1.0873157600
-0.2586675310	0.9399709120	0.2225888450	-1.0830583100
0.9088588390	0.1587695840	0.3857043310	1.7234474400
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 39	 60	
0.7138354970	-0.4681257160	0.5208619760	-0.3385288830
0.2995222780	0.8763790200	0.3771554300	-0.6830043120
-0.6330286640	-0.1132171680	0.7658045340	0.3808787850
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 40	 60	
0.9762366810	-0.0538945381	-0.2098983580	-0.4370293810
-0.0150578988	0.9493699720	-0.3137991640	-0.1977154050
0.2161832600	0.3095028820	0.9259982530	-0.2973514250
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 41	 60	
0.9528804820	-0.1286433780	-0.2747174340	-0.4340381270
0.0006919568	0.9065435200	-0.4221117950	-0.1297098870
0.3033451970	0.4020319980	0.8639166420	0.0489468682
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 42	 60	
0.9831982960	-0.1112895120	-0.1446919330	-0.5227874400
0.0489228487	0.9243096920	-0.3784945810	-0.4129513580
0.1758626330	0.3650564860	0.9142243140	0.4689868130
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 2	 60	
0.9733984910	0.0568002321	-0.2219664630	-0.2317160950
-0.0501955408	0.9981157770	0.0352888630	-0.1851320300
0.2235526440	-0.0232083994	0.9744155100	0.2480002010
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 3	 60	
0.9478222480	0.0411641591	-0.3161305070	-0.0945685059
-0.0773949403	0.9916743990	-0.1029170010	-0.4840195490
0.3092620390	0.1220139250	0.9431169560	0.4675178720
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 4	 60	
0.9697477870	-0.1446488210	0.1966365870	0.1176554310
0.1621799690	0.9838220010	-0.0761047230	-0.4363365920
-0.1824469420	0.1056929020	0.9775183490	0.3725644880
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 5	 60	
0.9145374180	-0.2639999040	0.3064724490	0.2306861230
0.3064757160	0.9467125850	-0.0990349317	-0.1739825320
-0.2639961120	0.1844975140	0.9467136420	0.2025885570
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 10	 60	
0.9942473170	-0.1053876900	0.0191234606	0.8564218040
0.1066494810	0.9905929930	-0.0857403690	-0.0577710366
-0.0099075866	0.0872866390	0.9961339680	0.0393314439
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 11	 60	
0.9563523410	-0.2792025950	0.0862328860	0.6262799460
0.2834190930	0.9581172570	-0.0410480182	-0.1485520010
-0.0711605030	0.0636964146	0.9954290280	0.2338004540
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 12	 60	
0.9732473580	-0.2293030730	-0.0144803652	0.3220338080
0.2287853910	0.9729913900	-0.0307408408	-0.3083083750
0.0211382399	0.0266055461	0.9994224930	0.5211459090
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 13	 60	
0.9738061070	-0.1879898990	-0.1279119350	0.0528915666
0.1831481340	0.9818772080	-0.0487227875	-0.3780056880
0.1347532060	0.0240197159	0.9905880210	0.5533271690
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 14	 60	
0.9584126240	-0.2830314180	-0.0365849566	-0.0563492384
0.2839963840	0.9585120290	0.0245100965	-0.5352627270
0.0281299936	-0.0338807812	0.9990299280	0.8156217820
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 15	 60	
0.8560254030	-0.4558931400	0.2436841300	0.1357588090
0.4194857190	0.8881014860	0.1879028530	-0.5762430820
-0.3020798600	-0.0586276028	0.9514780940	0.9072126340
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 19	 60	
0.7721549540	-0.3968307160	0.4962883340	0.2202436270
0.4502247950	0.8928146100	0.0134054240	-0.1032518470
-0.4484131590	0.2130902490	0.8680542520	0.1648466980
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 27	 60	
0.3820817310	0.2615365410	-0.8863476680	2.3191173500
-0.3279864770	0.9350554120	0.1345222890	-0.4933408760
0.8639666790	0.2393115410	0.4430480390	1.0336302500
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 28	 60	
0.2515005130	0.2819637150	-0.9258746980	1.7920630300
-0.3418958840	0.9208309920	0.1875566290	-0.8190018350
0.9054582800	0.2693821590	0.3279917000	1.4229339200
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 29	 60	
0.3862759250	0.2377355670	-0.8912197880	1.3738392700
-0.2493159490	0.9571595310	0.1472657100	-0.9765437640
0.8880498110	0.1653101090	0.4289989520	1.5368378800
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 31	 60	
-0.2182655850	0.4688647630	-0.8558773090	0.3463938660
-0.5025915310	0.6977641930	0.5104183430	-1.2307253600
0.8365177150	0.5415634450	0.0833495490	1.7946718400
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 40	 60	
0.9812625550	-0.1163044790	-0.1536133690	-0.3152454700
0.0318129349	0.8841213310	-0.4661731540	0.2664346300
0.1900308820	0.4525513670	0.8712551430	-0.2742276320
0.0000000000	0.0000000000	0.0000000000	1.0000000000
2	 3	 60	
0.9985372060	0.0216526761	-0.0495440137	0.1511077340
