0	 1	 47	
0.9464234890	-0.1272715110	0.2967904000	0.1730381400
0.1075365470	0.9908163270	0.0819688789	-0.8329793310
-0.3044970770	-0.0456614574	0.9514181840	0.3524594500
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 2	 47	
0.9538310110	-0.1180644020	0.2761651650	0.5410989120
0.0762398641	0.9845570120	0.1575911580	-0.8445117200
-0.2905062560	-0.1292605390	0.9481022250	0.1810818750
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 3	 47	
0.9881781710	-0.0478115930	0.1456638360	1.1703647100
0.0242000358	0.9868612050	0.1597476760	-0.6031464580
-0.1513877790	-0.1543340960	0.9763517430	-0.2346736250
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 4	 47	
0.9971885790	0.0146824749	-0.0734803578	1.9906818900
-0.0075594085	0.9953242940	0.0962933271	-0.5089713960
0.0745506096	-0.0954671380	0.9926370090	-0.5772336870
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 5	 47	
0.5139415440	0.8046993860	0.2971918360	-0.6198649640
-0.8542248830	0.4483813070	0.2631616480	1.5065764300
0.0785107528	-0.3891183660	0.9178360200	0.1788177610
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 6	 47	
-0.7434630080	0.6275455550	0.2311911160	1.1217955800
-0.6160766100	-0.5081468680	-0.6018607580	3.5690488300
-0.2602160020	-0.5898926480	0.7644045370	1.6811043300
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 7	 47	
0.7589912800	0.2867954490	-0.5845345210	0.9384091990
-0.2185096810	0.9578947330	0.1862557370	-0.5655469750
0.6133398370	-0.0136400287	0.7897013320	-0.7079817590
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 8	 47	
0.9927013830	-0.0459208987	0.1115133840	0.3836983770
0.0191292712	0.9729186640	0.2303548210	-0.8619335380
-0.1190715530	-0.2265403800	0.9666961370	0.6001219490
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 9	 47	
0.8588283470	-0.2703242410	0.4351306420	0.7609914470
0.1369948270	0.9396905820	0.3133911740	-0.8822239620
-0.4936053970	-0.2095385770	0.8440659310	0.9280029720
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 12	 47	
0.9758359010	0.2056975890	0.0737074998	0.3461910620
-0.2152531030	0.9629471500	0.1624773430	-0.2768310510
-0.0375552292	-0.1744169930	0.9839554450	-0.0647655551
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 14	 47	
0.4431842830	0.6189919550	-0.6484108660	1.0818864400
-0.3665822360	0.7852233800	0.4990407890	-0.6652389210
0.8180496050	0.0165288707	0.5749101150	-0.4854998310
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 15	 47	
0.8882586200	-0.2850175880	0.3602243720	0.4864025100
0.1544495960	0.9238755650	0.3501417740	-0.9018533010
-0.4325990590	-0.2553799400	0.8646612860	1.0160893900
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 16	 47	
0.9795665490	-0.1264809690	0.1563711650	0.8591105180
0.1113001050	0.9885045570	0.1023280370	-0.1029481020
-0.1675161590	-0.0828329951	0.9823833420	0.6822223490
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 18	 47	
0.9882168060	-0.0494804285	-0.1448420940	0.8728385380
0.0569672615	0.9972212900	0.0480044731	-0.3127013280
0.1420643380	-0.0556900845	0.9882896030	0.3968206880
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 20	 47	
-0.6482577470	0.6594442630	0.3806509650	0.9896573730
-0.7548360060	-0.6221869980	-0.2076197090	2.5730930300
0.0999224557	-0.4219201390	0.9011098150	0.2205740610
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 24	 47	
0.9373581750	0.2981751860	-0.1801421940	0.2297856550
-0.2411356060	0.9285496820	0.2822217360	-0.4946517990
0.2514224950	-0.2211041540	0.9422842890	0.3493859580
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 25	 47	
0.9811468630	-0.0377428547	0.1895423690	0.2704383560
0.0052389070	0.9855788140	0.1691359080	-0.8260530400
-0.1931926160	-0.1649541710	0.9671952930	0.6361429120
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 30	 47	
0.5233226890	0.0878627810	-0.8475927650	1.4613390000
-0.2936013320	0.9523566660	-0.0825532451	0.6445925390
0.7999572620	0.2920563510	0.5241864810	-1.0611323500
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 31	 47	
0.9583945440	0.0471455196	-0.2815265480	0.3727617860
-0.1011067260	0.9783921970	-0.1803500450	0.2104486900
0.2669406820	0.2013107270	0.9424524730	-0.5098130360
0.0000000000	0.0000000000	0.0000000000	1.0000000000
0	 32	 47	
0.9089332430	-0.0706612178	0.4109103940	0.1895337400
0.1301578620	0.9843702910	-0.1186341470	-0.2256897870
-0.3961051510	0.1613137380	0.9039239940	0.1376880930
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 2	 47	
0.9991834150	0.0309899672	-0.0259253714	0.4289463650
-0.0282998551	0.9947468710	0.0983757171	-0.0873426024
0.0288378423	-0.0975617008	0.9948115870	-0.0372071986
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 3	 47	
0.9844110490	0.0964897705	-0.1470530880	1.1856670600
-0.0814693642	0.9911336070	0.1049614960	0.0897105851
0.1558769680	-0.0913449345	0.9835438340	-0.2269330020
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 4	 47	
0.9616011720	0.1747674750	-0.2116117080	1.6659130000
-0.1593941520	0.9833044060	0.0877835376	0.0991720348
0.2234204320	-0.0506830839	0.9734035830	-0.2370197250
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 7	 47	
0.5154067570	0.5365119020	-0.6682146770	0.5743466290
-0.4359482780	0.8354779650	0.3345529400	0.4070791150
0.7377702720	0.1188761920	0.6645024280	-0.6867003980
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 8	 47	
0.9775230490	0.1100478870	-0.1798281160	0.1672361560
-0.0774252395	0.9807424950	0.1793027900	-0.1196510660
0.1960969680	-0.1613493750	0.9672188780	0.3035692160
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 9	 47	
0.9838518350	-0.1030752560	0.1463251790	0.4296825050
0.0645647853	0.9668694430	0.2469713920	-0.2130650260
-0.1669339840	-0.2335358030	0.9579113080	0.7333295220
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 11	 47	
0.9619797980	0.1405958030	-0.2341531300	1.1532709500
-0.1100124950	0.9841671280	0.1389687580	0.0867710921
0.2499842380	-0.1079253680	0.9622161900	-0.0516004028
0.0000000000	0.0000000000	0.0000000000	1.0000000000
1	 12	 47	
-0.7836648040	-0.3352162880	0.5229718110	2.3907556300
0.2535333920	0.5959766920	0.7619269000	-1.2721480500
